brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
Tractel,HT34 harness (S),ppe,Harnesses,,"EN 361, EN 358",999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht34/43859,,
Tractel,HT34 harness (M),ppe,Harnesses,,"EN 361, EN 358",999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht34/43859,,
Tractel,HT34 harness (XL),ppe,Harnesses,,"EN 361, EN 358",999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht34/43859,,
Tractel,HT44 harness (S),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht44/43877,,
Tractel,HT44 harness (M),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht44/43877,,
Tractel,HT44 harness (XL),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht44/43877,,
Tractel,HT45 harness (S),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/blocfor_duo_landing/product/harness-ht45/200842,,
Tractel,HT45 harness (M),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/blocfor_duo_landing/product/harness-ht45/200842,,
Tractel,HT45 harness (XL),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/blocfor_duo_landing/product/harness-ht45/200842,,
Tractel,HT46 harness (S),ppe,Harnesses,Polyester,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht46/44277,,
Tractel,HT46 harness (M),ppe,Harnesses,Polyester,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht46/44277,,
Tractel,HT46 harness (XL),ppe,Harnesses,Polyester,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht46/44277,,
Tractel,HT45 harness (XXL),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/blocfor_duo_landing/product/harness-ht45/200842,,
Tractel,HT46 harness (XXL),ppe,Harnesses,Polyester,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht46/44277,,
Tractel,HT55 Confined Space harness (S),ppe,Harnesses (Confined Space),"Polyester, Aluminium",EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht55-confined-space/45401,,
Tractel,HT55 Confined Space harness (M),ppe,Harnesses (Confined Space),"Polyester, Aluminium",EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht55-confined-space/45401,,
Tractel,HT55 Confined Space harness (XL),ppe,Harnesses (Confined Space),"Polyester, Aluminium",EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht55-confined-space/45401,,
Tractel,HT55 Confined Space harness (XXL),ppe,Harnesses (Confined Space),"Polyester, Aluminium",EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/global/product/harness-ht55-confined-space/45401,,
Tractel,HT56 harness (S),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht56/44308,,
Tractel,HT56 harness (M),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht56/44308,,
Tractel,HT56 harness (XL),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht56/44308,,
Tractel,HT56 harness (XXL),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht56/44308,,
Tractel,HT120 harness (S),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht120/44322,,
Tractel,HT120 harness (M),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht120/44322,,
Tractel,HT120 harness (XL),ppe,Harnesses,,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/Archive%20harness/IM_HT%20UNIVERSAL-150KG_150695_IND00.pdf_.pdf,https://www.tractel.com/en/product/harness-ht120/44322,,
Tractel,HT10 harness (S),ppe,Harnesses (Essential series),,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht10/41971,,
Tractel,HT10 harness (M),ppe,Harnesses (Essential series),,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht10/41971,,
Tractel,HT10 harness (XL),ppe,Harnesses (Essential series),,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht10/41971,,
Tractel,HT11 harness (S),ppe,Harnesses (Essential series),Polyester webbing,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht11/43836,,
Tractel,HT11 harness (M),ppe,Harnesses (Essential series),Polyester webbing,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht11/43836,,
Tractel,HT11 harness (XL),ppe,Harnesses (Essential series),Polyester webbing,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht11/43836,,
Tractel,HT21 harness (S),ppe,Harnesses (Essential series),,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht21/43842,,
Tractel,HT21 harness (M),ppe,Harnesses (Essential series),,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht21/43842,,
Tractel,HT21 harness (XL),ppe,Harnesses (Essential series),,EN 361,999,,,,150,,,,,,https://www.tractel.com/PIM/Manuals/HSP/Harness/Harnesses_ET_HT_2021_Range/HT%20Standard%20150kg/NOT_150735___150735_IND00.pdf,https://www.tractel.com/en/product/harness-ht21/43842,,
Tractel,HT Access harness (S),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-access/162630,,
Tractel,HT Access harness (M),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-access/162630,,
Tractel,HT Access harness (XL),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-access/162630,,
Tractel,HT Access harness (XXL),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-access/162630,,
Tractel,HT Easyclimb harness (S),ppe,Harnesses (Specialist series),,"EN 361, EN 358",999,,,,,,,,,,,https://www.tractel.com/blocfor_duo_landing/product/harness-ht-easyclimb/5838,,
Tractel,HT Easyclimb harness (M),ppe,Harnesses (Specialist series),,"EN 361, EN 358",999,,,,,,,,,,,https://www.tractel.com/blocfor_duo_landing/product/harness-ht-easyclimb/5838,,
Tractel,HT Easyclimb harness (XL),ppe,Harnesses (Specialist series),,"EN 361, EN 358",999,,,,,,,,,,,https://www.tractel.com/blocfor_duo_landing/product/harness-ht-easyclimb/5838,,
Tractel,HT Promast harness (S),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/blocfor_duo_landing/product/harness-ht-promast/5834,,
Tractel,HT Promast harness (M),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/blocfor_duo_landing/product/harness-ht-promast/5834,,
Tractel,HT Promast harness (XL),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/blocfor_duo_landing/product/harness-ht-promast/5834,,
Tractel,HT Electra harness,ppe,Harnesses (Specialist series),Polyester,"EN 361, EN 358",999,,,,,,,,,,,https://www.tractel.com/en/product/harness-ht-electra/5835,,
Tractel,HT Secours harness,ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,,,,,,,,https://www.tractel.com/global/product/harness-ht-secours/5833,,
Tractel,HT Ladytrac harness (S/M),ppe,Harnesses (Specialist series),,EN 361,999,,,,,,,,,,,https://www.tractel.com/global/product/harness-ht-ladytrac/5829,,
Tractel,HT Ladytrac harness (XL),ppe,Harnesses (Specialist series),,EN 361,999,,,,,,,,,,,https://www.tractel.com/global/product/harness-ht-ladytrac/5829,,
Tractel,HT Ladytrac B harness (S/M),ppe,Harnesses (Specialist series),"Polyester, Aluminium","EN 361, EN 358",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-ladytrac/5829,,
Tractel,HT Ladytrac B harness (XL),ppe,Harnesses (Specialist series),"Polyester, Aluminium","EN 361, EN 358",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-ladytrac/5829,,
Tractel,HT Transport harness (S),ppe,Harnesses (Specialist series),Polyester (45mm webbing),"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-transport/5836,,
Tractel,HT Transport harness (M),ppe,Harnesses (Specialist series),Polyester (45mm webbing),"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-transport/5836,,
Tractel,HT Transport harness (XL),ppe,Harnesses (Specialist series),Polyester (45mm webbing),"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://www.tractel.com/global/product/harness-ht-transport/5836,,
Tractel,HT Greentool harness (S),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://tractel.com/en/product/harness-ht-greentool/5837,,
Tractel,HT Greentool harness (M),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://tractel.com/en/product/harness-ht-greentool/5837,,
Tractel,HT Greentool harness (XL),ppe,Harnesses (Specialist series),,"EN 361, EN 358, EN 813",999,,,,150,,,,,,,https://tractel.com/en/product/harness-ht-greentool/5837,,
Tractel,LSA Fall Arrester (1.50m),ppe,Lanyards (Shock Absorbing),Polyester (30mm webbing),EN 355,999,,,,150,,,,,,,https://www.tractel.com/global/product/lsa---fall-arrester/46916,,
Tractel,LSAD Fall Arrester (1.50m),ppe,"Lanyards (Shock Absorbing, Double)",Polyester (30mm webbing),"EN 355, PPE-R/11.062, PPE-R/11.063, PPE-R/11.074",999,,,,150,,,,,,,https://www.tractel.com/global/product/lsad---fall-arrester/46929,,
Tractel,LSA Fall Arrester (2.00m),ppe,Lanyards (Shock Absorbing),Polyester (30mm webbing),EN 355,999,,,,150,,,,,,,https://www.tractel.com/global/product/lsa---fall-arrester/46916,,
Tractel,LSAD Fall Arrester (2.00m),ppe,"Lanyards (Shock Absorbing, Double)",Polyester (30mm webbing),"EN 355, PPE-R/11.062, PPE-R/11.063, PPE-R/11.074",999,,,,150,,,,,,,https://www.tractel.com/global/product/lsad---fall-arrester/46929,,
Tractel,LDA 12 Braided Rope Lanyard (1.5m),ppe,"Lanyards (Shock Absorbing, Rope)","Braided polyamide rope, 12mm",EN 355,999,,,,,12,12,,,,,https://www.tractel.com/pl/product/lda-12/46977,,
Tractel,LDA 12 Braided Rope Lanyard (2.0m),ppe,"Lanyards (Shock Absorbing, Rope)","Braided polyamide rope, 12mm",EN 355,999,,,,,12,12,,,,,https://www.tractel.com/pl/product/lda-12/46977,,
Tractel,LD 11 Braided Rope Lanyard,ppe,"Lanyards (Restraint/Positioning, Rope)","Braided rope, 11mm",EN 354,999,,,,,11,11,,,,,https://www.tractel.com/en/product/ld-11---braided-rope-lanyard/46807,,
Tractel,LSE Elastic Webbing Lanyard,ppe,"Lanyards (Restraint/Positioning, Elastic)","Elastic polyester webbing, 35mm",EN 354,999,,,,150,,,,,,,https://www.tractel.com/en/product/lse---elastic-webbing-lanyard/46890,,
Tractel,AS30S Anchor Sling (0.6m),ppe,Anchor Points (EN795-B),"Polyester webbing, 30mm","EN 795 Type B, CEN/TS 16415:2013",,,,,,,,,,,,https://www.tractel.com/global/product/anchor-as30s/6467,,
Tractel,AS30S Anchor Sling (1m),ppe,Anchor Points (EN795-B),"Polyester webbing, 30mm","EN 795 Type B, CEN/TS 16415:2013",,,,,,,,,,,,https://www.tractel.com/global/product/anchor-as30s/6467,,
Tractel,AS30S Anchor Sling (1.5m),ppe,Anchor Points (EN795-B),"Polyester webbing, 30mm","EN 795 Type B, CEN/TS 16415:2013",,,,,,,,,,,,https://www.tractel.com/global/product/anchor-as30s/6467,,
Tractel,AS30S Anchor Sling (2m),ppe,Anchor Points (EN795-B),"Polyester webbing, 30mm","EN 795 Type B, CEN/TS 16415:2013",,,,,,,,,,,,https://www.tractel.com/global/product/anchor-as30s/6467,,
Tractel,AS19S Anchor Sling (0.6m),ppe,Anchor Points (EN795-B),"Polyester webbing, 19mm","EN 795 Type B, CEN/TS 16415:2013",,,20 kN,,,,,,,,,https://www.tractel.com/global/product/anchor-as19s/5880,,
Tractel,AS19S Anchor Sling (0.8m),ppe,Anchor Points (EN795-B),"Polyester webbing, 19mm","EN 795 Type B, CEN/TS 16415:2013",,,20 kN,,,,,,,,,https://www.tractel.com/global/product/anchor-as19s/5880,,
Tractel,AS19S Anchor Sling (1m),ppe,Anchor Points (EN795-B),"Polyester webbing, 19mm","EN 795 Type B, CEN/TS 16415:2013",,,20 kN,,,,,,,,,https://www.tractel.com/global/product/anchor-as19s/5880,,
Tractel,Rollclamp (M),ppe,"Anchor Points (EN795-B, Mobile beam anchor)",,EN 795 Class B,,,,,,,,,,,,https://www.tractel.com/global/product/rollclamp/5881,,
Tractel,Rollclamp (L),ppe,"Anchor Points (EN795-B, Mobile beam anchor)",,EN 795 Class B,,,,,,,,,,,,https://www.tractel.com/global/product/rollclamp/5881,,
Tractel,M10 Steel Connector,ppe,Connectors,Steel (bichromated),EN 362,,,,,150,,,,,,,https://www.tractel.com/de/product/m10-stahl-karabinerhaken/4231,,
Tractel,M11 Steel Connector,ppe,Connectors,Steel,EN 362,,,,,150,,,,,,,https://www.tractel.com/de/product/m11-stahl-karabinerhaken/4234,,
Tractel,M22 Aluminium Connector,ppe,Connectors,Aluminium (light alloy),EN 362,,,26 kN,,,,,,,,,https://www.tractel.com/en/product/m22-aluminium-connector/4245,,
Tractel,M47 Steel Connector,ppe,Connectors,Steel (zinc plated),EN 362,,,23 kN,,,,,,,,,https://www.tractel.com/en/product/m47-steel-connector/4238,,
Tractel,M53 Steel Connector,ppe,Connectors,Steel (zinc plated),EN 362,,,25 kN,,,,,,,,,https://www.tractel.com/de/product/m53-stahl-karabinerhaken/4239,,
Tractel,M60 Steel Connector,ppe,Connectors,Steel (zinc plated),EN 362,,,30 kN,,,,,,,,,https://www.tractel.com/global/product/m60-steel-connector/4240,,
Tractel,Stopfor B,ppe,Fall Arresters (Flexible Anchor Line),Aluminium,EN 353-2,999,,,,150,14,14,,,,,https://www.tractel.com/global/product/stopfor-b/5869,,
Tractel,Stopfor BF,ppe,Fall Arresters (Flexible Anchor Line),Anodised Aluminium,EN 353-2,999,,,,150,14,14,,,,,https://www.tractel.com/global/product/stopfor-bf/8420,,
Tractel,Stopfor SL,ppe,Fall Arresters (Flexible Anchor Line),Stainless steel,EN 353-2,999,,,,150,14,14,,,,,https://www.tractel.com/global/product/stopfor-sl/8426,,
Tractel,Stopfor MSP,ppe,Fall Arresters (Flexible Anchor Line),Galvanised steel,EN 353-2,999,,,,150,14,14,,,,,https://www.tractel.com/global/product/stopfor-msp/8419,,
Tractel,Stopcable S (150kg),ppe,Fall Arresters (Rigid/Cable Anchor Line),,EN 353-1,999,,,,150,,,,,,,https://www.tractel.com/global/product/stopcable-s-150-kg/175791,,
