brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
Climbing Technology,WORK TEC 140 size L-XL,ppe,Harnesses,,EN 361:2002,12,10,,,140,,,,,7H165DEO1,https://www.climbingtechnology.com/wp-content/uploads/2020/06/IST52-WO140CTS1-S2_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/work_tec_140,,
Climbing Technology,WAIST TEC size S-M,ppe,Harnesses,,EN 358:2018,12,10,,,140,,,,,7H166BCO1,https://www.climbingtechnology.com/wp-content/uploads/2020/06/IST52-WO140CTS1-S2_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/waist_tec,,
Climbing Technology,WAIST TEC size L-XL,ppe,Harnesses,,EN 358:2018,12,10,,,140,,,,,7H166DEO1,https://www.climbingtechnology.com/wp-content/uploads/2020/06/IST52-WO140CTS1-S2_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/waist_tec,,
Climbing Technology,WORK TEC size S-M,ppe,Harnesses,,EN 361:2002,12,10,,,,,,,,7H144BCO1,https://www.climbingtechnology.com/wp-content/uploads/2020/02/IST52-WORKECTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/work_tec,,
Climbing Technology,WORK TEC size L-XL,ppe,Harnesses,,EN 361:2002,12,10,,,,,,,,7H144DEO1,https://www.climbingtechnology.com/wp-content/uploads/2020/02/IST52-WORKECTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/work_tec,,
Climbing Technology,WORK TEC QR size S-M,ppe,Harnesses,,EN 361:2002,12,10,,,,,,,,7H142BCO1,https://www.climbingtechnology.com/wp-content/uploads/2020/02/IST52-WORKECTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/work_tec_qr,,
Climbing Technology,WORK TEC QR size L-XL,ppe,Harnesses,,EN 361:2002,12,10,,,,,,,,7H142DEO1,https://www.climbingtechnology.com/wp-content/uploads/2020/02/IST52-WORKECTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/work_tec_qr,,
Climbing Technology,SEAT TEC,no_ppe,Harnesses,,,,,,,140,,,,,7H158AF,https://www.climbingtechnology.com/wp-content/uploads/2017/05/IST52-7H158CT_rev-4_11-22.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/seat_tec,,
Climbing Technology,ASCENT PRO size XS-S yellow,ppe,Harnesses,,EN 12277:2015-C,12,10,,,,,,,,7H153AB02,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/ascent_pro,,
Climbing Technology,ASCENT PRO size XS-S black,ppe,Harnesses,,EN 12277:2015-C,12,10,,,,,,,,7H153AB03,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/ascent_pro,,
Climbing Technology,ASCENT PRO size M-L yellow,ppe,Harnesses,,EN 12277:2015-C,12,10,,,,,,,,7H153CD02,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/ascent_pro,,
Climbing Technology,ASCENT PRO size M-L black,ppe,Harnesses,,EN 12277:2015-C,12,10,,,,,,,,7H153CD03,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/ascent_pro,,
Climbing Technology,ASCENT PRO size L-XL yellow,ppe,Harnesses,,EN 12277:2015-C,12,10,,,,,,,,7H153DE02,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/ascent_pro,,
Climbing Technology,ASCENT PRO size L-XL black,ppe,Harnesses,,EN 12277:2015-C,12,10,,,,,,,,7H153DE03,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/ascent_pro,,
Climbing Technology,AIR TOP size XS-S yellow,ppe,Harnesses,,EN 361:2002 (in combination with ASCENT PRO),12,10,,,,,,,,7H152AB02AA,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_top,,
Climbing Technology,AIR TOP size XS-S black,ppe,Harnesses,,EN 361:2002 (in combination with ASCENT PRO),12,10,,,,,,,,7H152AB03AB,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_top,,
Climbing Technology,AIR TOP size M-XL yellow,ppe,Harnesses,,EN 361:2002 (in combination with ASCENT PRO),12,10,,,,,,,,7H152CE02AA,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_top,,
Climbing Technology,AIR TOP size M-XL black,ppe,Harnesses,,EN 361:2002 (in combination with ASCENT PRO),12,10,,,,,,,,7H152CE03AB,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_top,,
Climbing Technology,AIR ASCENT size XS-S yellow,ppe,Harnesses,,"EN 361:2002, EN 12277:2015-C",12,10,,,,,,,,7H151AB02AA,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_ascent,,
Climbing Technology,AIR ASCENT size XS-S black,ppe,Harnesses,,"EN 361:2002, EN 12277:2015-C",12,10,,,,,,,,7H151AB03AB,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_ascent,,
Climbing Technology,AIR ASCENT size M-L yellow,ppe,Harnesses,,"EN 361:2002, EN 12277:2015-C",12,10,,,,,,,,7H151CD02AA,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_ascent,,
Climbing Technology,AIR ASCENT size M-L black,ppe,Harnesses,,"EN 361:2002, EN 12277:2015-C",12,10,,,,,,,,7H151CD03AB,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_ascent,,
Climbing Technology,AIR ASCENT size L-XL yellow,ppe,Harnesses,,"EN 361:2002, EN 12277:2015-C",12,10,,,,,,,,7H151DE02AA,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_ascent,,
Climbing Technology,AIR ASCENT size L-XL black,ppe,Harnesses,,"EN 361:2002, EN 12277:2015-C",12,10,,,,,,,,7H151DE03AB,https://www.climbingtechnology.com/wp-content/uploads/2016/07/IST52-AIRASCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/harnesses_/air_ascent,,
Climbing Technology,ARIES White,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,"EN 397:2012, EN 50365:2002 class 0, ANSI/ISEA Z89.1-2014 Type 1 Class E",12,10,,,,,,,,6X93207,https://www.climbingtechnology.com/wp-content/uploads/2024/10/IST41-ARIESSKS1-S2_rev.0-09-24_web.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/work/aries,,
Climbing Technology,ARIES Yellow,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,"EN 397:2012, EN 50365:2002 class 0, ANSI/ISEA Z89.1-2014 Type 1 Class E",12,10,,,,,,,,6X93213,https://www.climbingtechnology.com/wp-content/uploads/2024/10/IST41-ARIESSKS1-S2_rev.0-09-24_web.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/work/aries,,
Climbing Technology,ARIES AIR Orange,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 397:2012,12,10,,,,,,,,6X92901,https://www.climbingtechnology.com/wp-content/uploads/2024/10/IST41-ARIESSKS1-S2_rev.0-09-24_web.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/work/aries_air,,
Climbing Technology,ARIES AIR Red,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 397:2012,12,10,,,,,,,,6X92902,https://www.climbingtechnology.com/wp-content/uploads/2024/10/IST41-ARIESSKS1-S2_rev.0-09-24_web.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/work/aries_air,,
Climbing Technology,ARIES AIR Black,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 397:2012,12,10,,,,,,,,6X92905,https://www.climbingtechnology.com/wp-content/uploads/2024/10/IST41-ARIESSKS1-S2_rev.0-09-24_web.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/work/aries_air,,
Climbing Technology,ARIES AIR White,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 397:2012,12,10,,,,,,,,6X92907,https://www.climbingtechnology.com/wp-content/uploads/2024/10/IST41-ARIESSKS1-S2_rev.0-09-24_web.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/work/aries_air,,
Climbing Technology,ARIES AIR Yellow,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 397:2012,12,10,,,,,,,,6X92913,https://www.climbingtechnology.com/wp-content/uploads/2024/10/IST41-ARIESSKS1-S2_rev.0-09-24_web.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/work/aries_air,,
Climbing Technology,ARIES TREE Orange,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 12492:2012,12,10,,,,,,,,6X93101,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST41-HELARCTS1-S2_rev-0_09-23.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/tree_climbing/aries_tree,,
Climbing Technology,ARIES TREE Red,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 12492:2012,12,10,,,,,,,,6X93102,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST41-HELARCTS1-S2_rev-0_09-23.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/tree_climbing/aries_tree,,
Climbing Technology,ARIES TREE Black,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 12492:2012,12,10,,,,,,,,6X93105,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST41-HELARCTS1-S2_rev-0_09-23.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/tree_climbing/aries_tree,,
Climbing Technology,ARIES TREE White,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 12492:2012,12,10,,,,,,,,6X93107,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST41-HELARCTS1-S2_rev-0_09-23.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/tree_climbing/aries_tree,,
Climbing Technology,ARIES TREE Yellow,ppe,Helmets,Shell: ABS; Inner: PA; Padding: PES/PU/PA; Webbing: PES; Headband: PA,EN 12492:2012,12,10,,,,,,,,6X93113,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST41-HELARCTS1-S2_rev-0_09-23.pdf,https://www.climbingtechnology.com/en/professional-en/helmets_/tree_climbing/aries_tree,,
Climbing Technology,FINCH 2m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92902F0,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch,,
Climbing Technology,FINCH 3m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92903F0,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch,,
Climbing Technology,FINCH 5m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92905F0,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch,,
Climbing Technology,FINCH SHELTER 2m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92902FH,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_shelter,,
Climbing Technology,FINCH SHELTER 3m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92903FH,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_shelter,,
Climbing Technology,FINCH SHELTER 5m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92905FH,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_shelter,,
Climbing Technology,FINCH STEEL 2m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92902FK,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_steel,,
Climbing Technology,FINCH STEEL 3m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92903FK,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_steel,,
Climbing Technology,FINCH STEEL 5m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92905FK,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_steel,,
Climbing Technology,FINCH COMBI 2m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92902FE,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_combi,,
Climbing Technology,FINCH COMBI 3m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92903FE,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_combi,,
Climbing Technology,FINCH COMBI 5m,ppe,Lanyards,,EN 358:2018,12,10,,,140,,,,,7L92905FE,https://www.climbingtechnology.com/wp-content/uploads/2019/12/IST23-FINCHCTS_rev-0_12-21.pdf,https://www.climbingtechnology.com/en/professional-en/lanyards_/positioning/finch_combi,,
Climbing Technology,FINCH+ 2m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92802H0 (PILLAR SG) / 7L92802H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ 3m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92803H0 (PILLAR SG) / 7L92803H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ 4m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92804H0 (PILLAR SG) / 7L92804H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ 5m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92805H0 (PILLAR SG) / 7L92805H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ 10m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92810H0 (PILLAR SG) / 7L92810H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ 15m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92815H0 (PILLAR SG) / 7L92815H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ 20m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92820H0 (PILLAR SG) / 7L92820H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ 30m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92830H0 (PILLAR SG) / 7L92830H0CT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus,,
Climbing Technology,FINCH+ SHELTER 2m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92802HH (PILLAR SG) / 7L92802HHCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_shelter,,
Climbing Technology,FINCH+ SHELTER 3m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92803HH (PILLAR SG) / 7L92803HHCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_shelter,,
Climbing Technology,FINCH+ SHELTER 4m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92804HH (PILLAR SG) / 7L92804HHCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_shelter,,
Climbing Technology,FINCH+ SHELTER 5m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92805HH (PILLAR SG) / 7L92805HHCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_shelter,,
Climbing Technology,FINCH+ STEEL 2m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92802HK (PILLAR SG) / 7L92802HKCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_steel,,
Climbing Technology,FINCH+ STEEL 3m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92803HK (PILLAR SG) / 7L92803HKCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_steel,,
Climbing Technology,FINCH+ STEEL 4m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92804HK (PILLAR SG) / 7L92804HKCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_steel,,
Climbing Technology,FINCH+ STEEL 5m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92805HK (PILLAR SG) / 7L92805HKCT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_steel,,
Climbing Technology,FINCH+ COMBI 2m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92802HE (PILLAR SG) / 7L92802HECT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_combi,,
Climbing Technology,FINCH+ COMBI 3m,ppe,Lanyards,,"EN 358:2018, EN 795:2012-B/C, EN 12841:2006-C (partial, see manual), TS 16415:2013-C",12,10,,,,,,,,7L92803HE (PILLAR SG) / 7L92803HECT1 (PILLAR TG),https://www.climbingtechnology.com/wp-content/uploads/2020/05/IST23-FIPLUCTS1-S2_rev-2_06-23.pdf,https://www.climbingtechnology.com/en/professional-en/textile_anchors/finch_plus_combi,,
