id,brand,name,product_type,category,material,standard,manufacturer_code,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
,Delta Plus,RAH33,ppe,harnesses,,EN1498 + EN361,RAH33,,10,,,,,,,,https://media.deltaplus.eu/m/4768031d897d1d0f/original/RAH33-HARNESS-UI-27-A4-A5-A6-LANGUAGES-18-03-2024-pdf.pdf,https://www.deltaplus.eu/p/rah33,,,,,"""Head down""-harnas voor reddingsophaling uit besloten ruimte (EN1498 + EN361); geen kg-badge gevonden op site — verifiëren. manual geverifieerd (200, application/pdf)"
,Delta Plus,HAR35M (Revolin),ppe,harnesses,Aluminum - Polyester,EN358 + EN361,HAR35M,,,,,150,,,,,https://media.deltaplus.eu/m/258eca13a31eb597/original/HARNESS-UI.pdf,https://www.deltaplus.eu/p/revolin-har35m,,,,,"Met heupgordel. manual geverifieerd (200, application/pdf)"
,Delta Plus,HAR32M (Tivano),ppe,harnesses,Aluminum - Polyester,EN361,HAR32M,,10,,,150,,,,,https://media.deltaplus.eu/m/258eca13a31eb597/original/HARNESS-UI.pdf,https://www.deltaplus.eu/p/tivano-har32m,,,,,"manual geverifieerd (200, application/pdf)"
,Delta Plus,HAR22X (X-Trem Light),ppe,harnesses,Polyester - Steel with plastic overmolded,EN361,HAR22X,,10,,,150,,,,,https://media.deltaplus.eu/m/213c24700235a390/original/UI-X-TREM-LIGHT-HAR22X-pdf.pdf,https://www.deltaplus.eu/p/x-trem-light-har22x,,,,,"Lichtgewicht uitvoering. manual geverifieerd (200, application/pdf)"
,Delta Plus,HAR35TCA (Galago),ppe,climbing_harness,Polyester,EN358 + EN361 + EN813,HAR35TCA,,10,,,150,,,,,https://media.deltaplus.eu/m/2749aa220c4a1949/original/GALAGO-HAR35TC-TCA-UI-26-LANGUAGES-31-07-2015-pdf.pdf,https://www.deltaplus.eu/p/galago-har35tca,,,,,"Val/positionering/ophanging met heupgordel (EN358+EN361+EN813) — geschikt voor touwtoegang. manual geverifieerd (200, application/pdf)"
,Delta Plus,HAR36R (Jaguar 2),ppe,climbing_harness,Aluminum - Polyester,EN358 + EN361 + EN813,HAR36R,,10,,,150,,,,,https://media.deltaplus.eu/m/2111fb440c593e27/original/HARNESSES-ROPE-ACCESS-UI.pdf,https://www.deltaplus.eu/p/jaguar-2-har36r,,,,,"Touwtoegangsharnas (val/positionering/ophanging), EN358+EN361+EN813. manual geverifieerd (200, application/pdf)"
,Delta Plus,HAR35R (Lynx),ppe,climbing_harness,Aluminum - Polyester,EN358 + EN361 + EN813,HAR35R,,,,,150,,,,,https://media.deltaplus.eu/m/2111fb440c593e27/original/HARNESSES-ROPE-ACCESS-UI.pdf,https://www.deltaplus.eu/p/lynx-har35r,,,,,"Touwtoegangsharnas (val/positionering/ophanging), EN358+EN361+EN813. manual geverifieerd (200, application/pdf)"
,Delta Plus,HAR25 (Puma),ppe,climbing_harness,Steel - Polyester,EN358 + EN361 + EN813,HAR25,,10,,,150,,,,,https://media.deltaplus.eu/m/2111fb440c593e27/original/HARNESSES-ROPE-ACCESS-UI.pdf,https://www.deltaplus.eu/p/puma-har25,,,,,"Touwtoegangsharnas (val/positionering/ophanging), EN358+EN361+EN813. manual geverifieerd (200, application/pdf)"
,Delta Plus,TC105,rigging,harness_accessories,Polyester,,TC105,,,,,,,,,,https://media.deltaplus.eu/m/54539b120846e2e0/original/TC105-UI-EN-04-09-2017-pdf.pdf,https://www.deltaplus.eu/p/tc105,,,,,"Werkzitje (bosun seat) met gereedschapsringen; fabrikant vermeldt expliciet dat dit GEEN valbeveiligingsmiddel is en alleen samen met een goedgekeurd harnas mag worden gebruikt — geen EN-norm gevonden. manual geverifieerd (200, application/pdf)"
,Delta Plus,TC107,rigging,harness_accessories,Polyester - Glass Fiber,,TC107,,10,,,,,,,,https://media.deltaplus.eu/m/310ae591f887f219/original/TC107-UI-Installation-A4-27-languages-07102025.pdf,https://www.deltaplus.eu/p/509105-1,,,,,"Werkzitje, zelfde functie als TC105; geen EN-norm gevonden op site. manual geverifieerd (200, application/pdf)"
,Delta Plus,AM002,ppe,connectors,Steel,EN362,AM002,,20,25,,,,,,,https://media.deltaplus.eu/m/4ca7dfa80505fa31/original/CONNECTORS-AM002-AM010SJ-AM016-AM018-AM022-AM023-AM025-AM027-AM030-UI.pdf,https://www.deltaplus.eu/p/am002,,,,,"Automatische haak, schroefsluiting (screwgate), RVS. Handleiding dekt meerdere AM-connectoren (AM002/010SJ/016/018/022/023/025/027/030). manual geverifieerd (200, application/pdf)"
,Delta Plus,AM009,ppe,connectors,Steel,EN362,AM009,,20,23,,,,,,,https://media.deltaplus.eu/m/3b34294608d2f5e8/original/AM009-UI.pdf,https://www.deltaplus.eu/p/am009,,,,,"""Quick docking"" snelkoppelsysteem met oogbout; exact sluittype niet gespecificeerd op site. manual geverifieerd (200, application/pdf)"
,Delta Plus,AM022,ppe,connectors,Steel,EN362,AM022,,20,25,,,,,,,https://media.deltaplus.eu/m/4ca7dfa80505fa31/original/CONNECTORS-AM002-AM010SJ-AM016-AM018-AM022-AM023-AM025-AM027-AM030-UI.pdf,https://www.deltaplus.eu/p/am022,,,,,"Automatische sluiting (fabrikant noemt geen exact type — twistlock/triple-action niet bevestigd op site, verifiëren fysiek). manual geverifieerd (200, application/pdf)"
,Delta Plus,AM025X2,ppe,connectors,Aluminum,EN362,AM025X2,,20,25,,,,,,,https://media.deltaplus.eu/m/4ca7dfa80505fa31/original/CONNECTORS-AM002-AM010SJ-AM016-AM018-AM022-AM023-AM025-AM027-AM030-UI.pdf,https://www.deltaplus.eu/p/am025x2,,,,,"Lichtgewicht aluminium karabiner, automatische sluiting (exact type niet gespecificeerd op site). Verkocht per 2 stuks. manual geverifieerd (200, application/pdf)"
,Delta Plus,AM027,ppe,connectors,Aluminum,EN362,AM027,,,23,,,,,,,https://media.deltaplus.eu/m/4ca7dfa80505fa31/original/CONNECTORS-AM002-AM010SJ-AM016-AM018-AM022-AM023-AM025-AM027-AM030-UI.pdf,https://www.deltaplus.eu/p/am027,,,,,"Automatische sluiting (exact type niet gespecificeerd op site). manual geverifieerd (200, application/pdf)"
,Delta Plus,AM030,ppe,connectors,Aluminum,EN362 + EN12275,AM030,,20,33,,,,,,,https://media.deltaplus.eu/m/4ca7dfa80505fa31/original/CONNECTORS-AM002-AM010SJ-AM016-AM018-AM022-AM023-AM025-AM027-AM030-UI.pdf,https://www.deltaplus.eu/p/am030,,,,,"Automatische haak, grote opening; ook EN12275 (klimuitrusting). Exact sluittype niet gespecificeerd op site. manual geverifieerd (200, application/pdf)"
,Delta Plus,AM007,ppe,anchor_strop,Steel,EN795 + EN354,AM007,,,,,,,,,,https://media.deltaplus.eu/m/46492572f49df488/original/AM007-INSTALLATION-DOCUMENT-EXAMINATION-26-languages-DELTAPLUS-19-08-2015-pdf.pdf,https://www.deltaplus.eu/p/am007,,,,,"Ankerlus/sling-anchor (EN795 + EN354); breekkracht/WLL niet vermeld op productpagina — verifiëren via technische fiche. manual geverifieerd (200, application/pdf)"
,Delta Plus,LV102150,ppe,anchor_strop,Steel - Polyester,EN795 + EN354,LV102150,,,,,,,,,,https://media.deltaplus.eu/m/5993f609a765b797/original/LV102XXX-LO030XXX-INSTALLATION-DOCUMENT-EXAMINATION-A4-26-LANGUAGES-pdf.pdf,https://www.deltaplus.eu/p/lv102150,,,,,"Verlengband met D-ring (polyester), EN795+EN354; ook leverbaar als LV102050 (50cm, zelfde specificaties). Breekkracht niet vermeld op site. manual geverifieerd (200, application/pdf)"
,Delta Plus,EX021,ppe,positioning_lanyards,Polyamide,EN358,EX021,,,,,,,,,,https://media.deltaplus.eu/m/385a81198a3e9761/original/WORK-POSITIONING-LANYARD-UI.pdf,https://www.deltaplus.eu/p/502021,,,,,"Verstelbare werkpositioneringslijn (EN358), polyamide, verstelbaar 1,10-2 m. manual geverifieerd (200, application/pdf)"
,Delta Plus,EX118,ppe,positioning_lanyards,Polyester,EN358,EX118,,,,,,,,,,https://media.deltaplus.eu/m/385a81198a3e9761/original/WORK-POSITIONING-LANYARD-UI.pdf,https://www.deltaplus.eu/p/502118,,,,,"Verstelbare werkpositioneringslijn (EN358), polyester. manual geverifieerd (200, application/pdf)"
,Delta Plus,EX030200,ppe,positioning_lanyards,Polyamide,EN358,EX030200,,,,,,,,,,https://media.deltaplus.eu/m/13656e9ba21715e/original/CAMELEON-AN066-AN066A-AN4XX-EX030XXX-UI-27-LANGUAGES-30-11-2021-pdf.pdf,https://www.deltaplus.eu/p/ex030200,,,,,"Werkpositioneringslijn (EN358), polyamide. manual geverifieerd (200, application/pdf)"
,Delta Plus,LO005200,ppe,positioning_lanyards,Polyamide,EN354,LO005200,,,,,,,,,,https://media.deltaplus.eu/m/36dcccfe131fbb6c/original/LANYARD-UI.pdf,https://www.deltaplus.eu/p/lo005200,,,,,"Getwijnde-touw positioneringslijn (EN354); ook leverbaar als LO007100/LO007150/LO007150CD in andere lengtes/eindverbindingen (zelfde normering). manual geverifieerd (200, application/pdf)"
,Delta Plus,LO030150,ppe,positioning_lanyards,Polyester,EN795 + EN354,LO030150,,,,,,,,,,https://media.deltaplus.eu/asset/69e7ac9e-b8a8-425e-aaf5-913c5ec16fc4/LV102-LO030-LO034-AM007-UI.pdf,https://www.deltaplus.eu/p/lo030150,,,,,"Webbing-lijn met ankerpunt (EN795+EN354); ook leverbaar als LO030100/LO030200 in andere lengtes. Handleiding is de gedeelde LV102/LO030/LO034/AM007-UI. manual geverifieerd (200, application/pdf)"
,Delta Plus,AN203100ZZ,ppe,energy_absorber,Steel - Polyester,EN355,AN203100ZZ,,,,,,,,,,https://media.deltaplus.eu/m/5fe86b339b412aab/original/ABSORBERS-UI.pdf,https://www.deltaplus.eu/p/an203100zz,,,,,"Enkele band-vallijn met energieabsorber (EN355), 1m. Handleiding dekt de hele ABSORBERS-lijn (AN203/AN213/AN207/AN235 e.a.). manual geverifieerd (200, application/pdf)"
,Delta Plus,AN213200ZZZ,ppe,energy_absorber,Steel - Polyester,EN355,AN213200ZZZ,,10,,,,,,,,https://media.deltaplus.eu/m/5fe86b339b412aab/original/ABSORBERS-UI.pdf,https://www.deltaplus.eu/p/an213200zzz,,,,,"Band-vallijn met energieabsorber (EN355), 2m; ZZZ-codering wijst op dubbele (Y-)uitvoering — fysiek verifiëren. manual geverifieerd (200, application/pdf)"
,Delta Plus,AN207200AD,ppe,energy_absorber,Steel - Polyamide - Polyester,EN355,AN207200AD,,10,,,,,,,,https://media.deltaplus.eu/m/5fe86b339b412aab/original/ABSORBERS-UI.pdf,https://www.deltaplus.eu/p/an207200ad-1,,,,,"Gevlochten-touw vallijn met energieabsorber (EN355), 2m. manual geverifieerd (200, application/pdf)"
,Delta Plus,AN208S200CD,ppe,energy_absorber,Steel - Polyamide - Polyester,EN355,AN208S200CD,,,,,,,,,,https://media.deltaplus.eu/m/5fe86b339b412aab/original/ABSORBERS-UI.pdf,https://www.deltaplus.eu/p/an208s200cd,,,,,"Spiraal (opgerolde) touw-vallijn met energieabsorber en thermovormbare kous (EN355), 2m. Specifieke UI-link op productpagina gaf 404; vervangen door de generieke, geverifieerde ABSORBERS-UI (gebruikt door het identieke SPIRAL-model). manual geverifieerd (200, application/pdf)"
,Delta Plus,AN235200AD,ppe,energy_absorber,Steel - Polyester,EN355,AN235200AD,,,,,,,,,,https://media.deltaplus.eu/m/5fe86b339b412aab/original/ABSORBERS-UI.pdf,https://www.deltaplus.eu/p/an235200ad,,,,,"Elastische (rekbare) band-vallijn met energieabsorber (EN355), 2m. manual geverifieerd (200, application/pdf)"
,Delta Plus,LO047150AD,ppe,energy_absorber,Polyamide,EN354,LO047150AD,,,,,,,,,,https://media.deltaplus.eu/m/36dcccfe131fbb6c/original/LANYARD-UI.pdf,https://www.deltaplus.eu/p/lo047150ad,,,,,"Gevlochten-touw lijn met energieabsorber; norm op site is EN354 (niet EN355) — fysiek/technische fiche verifiëren welke EN-classificatie exact geldt. Ook als LO047100 (1m) leverbaar. manual geverifieerd (200, application/pdf)"
,Delta Plus,AN06410B,ppe,climbing_ropes,Steel - Stainless steel - Polyamide,EN353-2,AN06410B,,,,,120,,,,,https://media.deltaplus.eu/m/68dc99d2ef356319/original/AN064-UI.pdf,https://www.deltaplus.eu/p/an06410b,,,,,"Gevlochten valbeveiligingstouw (EN353-2), 10m, max. 120kg per persoon; diameter niet vermeld op productpagina. Ook leverbaar als AN06420B (15m) en AN06430B (20m), zelfde specificaties. manual geverifieerd (200, application/pdf)"
,Delta Plus,TC002,ppe,rope_clamps,Aluminum,EN567,TC002,,20,,,,,,,,https://media.deltaplus.eu/m/18a5ffe1a75de131/original/TC001-TC002-TC003-as-S-8088CBL-S-8088R-S-8088L-UI.pdf,https://www.deltaplus.eu/p/509002,,,,,"Stijgklem/handvat voor gevlochten touw, rechterhand (EN567). manual geverifieerd (200, application/pdf)"
,Delta Plus,TC003,ppe,rope_clamps,Aluminum,EN567,TC003,,20,,,,,,,,https://media.deltaplus.eu/m/18a5ffe1a75de131/original/TC001-TC002-TC003-as-S-8088CBL-S-8088R-S-8088L-UI.pdf,https://www.deltaplus.eu/p/509003,,,,,"Stijgklem/handvat voor gevlochten touw, linkerhand (EN567) — tegenhanger van TC002. manual geverifieerd (200, application/pdf)"
,Delta Plus,SAFECORD TC007,ppe,descenders,Aluminum,EN12841 + EN341,TC007,,20,,,,,,,,https://media.deltaplus.eu/m/15d5a824b6f95686/original/TC007-UI.pdf,https://www.deltaplus.eu/p/509008,,,,,"Zelfremmend afdaalapparaat voor touwtoegang (EN12841 type C + EN341 type A). Touwdiameter niet vermeld op productpagina — verifiëren. manual geverifieerd (200, application/pdf)"
,Delta Plus,RESCUEHUB TC065,ppe,descenders,Aluminum - Steel,EN1496 + EN341,TC065,,10,,,,,,,,https://media.deltaplus.eu/asset/e4b3543a-73bf-44c3-ab42-d031eb0750f3/TC065-UI.pdf,https://www.deltaplus.eu/p/rescuehub-tc065-1,,,,,"Afdaal-/hijsapparaat voor redding (EN1496 + EN341), gebruikt in reddingsopstellingen. manual geverifieerd (200, application/pdf)"
,Delta Plus,MINIBLOC AN101S25,ppe,srl,ABS - Steel - Polyester,EN360,AN101S25,,10,,,150,,,,,https://media.deltaplus.eu/asset/e8c6d457-f021-447a-9da8-6edf3c93936e/AN101S25-AN108S06-UI.pdf,https://www.deltaplus.eu/p/minibloc-an102-3,,,,,"Compact intrekbaar valblok (webbing, 2,5m, EN360), max. 150kg. manual geverifieerd (200, application/pdf)"
,Delta Plus,MAXIBLOC AN10006T,ppe,srl,ABS - Galvanized steel,EN360,AN10006T,,10,,,,,,,,https://media.deltaplus.eu/asset/186feba5-f211-42b8-9f22-4bba87a67fab/RETRACTABLE-MAXIBLOC-RANGE-UI.pdf,https://www.deltaplus.eu/p/an10006t,,,,,"Intrekbaar valblok op kabel (EN360), kabeldiameter 4mm, kabellengte 6m; ook leverbaar als AN10010T2 (10m) en AN10015T (15m), zelfde specificaties. manual geverifieerd (200, application/pdf)"
