id,brand,name,manual_url,notes
0696b262-4391-4e01-80b0-a370cadf80c3,Yale Cordage,"Optimus 7/16"" (11mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
06bd88a1-6bec-46f3-ab3f-5ab0dae33a7c,Yale Cordage,"Optimus 9/16"" (14mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
46ac5459-583f-44bf-a807-dc70e9a94c6e,Yale Cordage,"Polydyne 1/2"" (13mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
9a2f0b25-81cd-459c-93db-351638e8f916,Yale Cordage,"Polydyne 3/4"" (19mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
6fd575cb-5de2-49d2-8cce-a7b3a82785c3,Yale Cordage,"Polydyne 5/8"" (16mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
69e2fbf0-960f-46fe-81b0-5de35e158a81,Yale Cordage,"Polydyne 7/8"" (22mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
38a76559-624d-443c-a5c1-4d806109d104,Yale Cordage,"Polydyne 9/16"" (14mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
8eddff12-10d8-4fb7-b82f-a36f70bae38e,Yale Cordage,"Portland Braid 1/2"" (13mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
4dc66af0-dd40-4715-843a-956799e17eef,Yale Cordage,"Portland Braid 3/4"" (19mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
24f61653-26c8-4862-834d-bf2a6ef1dc7a,Yale Cordage,"Portland Braid 5/8"" (16mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
fcfa2d98-1ae2-4020-a2e6-0236f8627bef,Yale Cordage,"Portland Braid 7/8"" (22mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
9badcf14-0577-49ff-83d4-d26958db0e45,Yale Cordage,"Portland Braid 9/16"" (14mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
85e0b7fe-99f5-4d89-bdc1-da8aa1fefeda,Yale Cordage,"Yalex 1/2"" (13mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
258cc7df-36af-4fec-ae00-73c31456c21e,Yale Cordage,"Yalex 1/4"" (6mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
b4aec82c-8cfb-4a9d-8482-df2567a2c9cd,Yale Cordage,"Yalex 2"" (51mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
aa930fbd-de3d-4fe8-88c3-3b3631c2f9e7,Yale Cordage,"Yalex 3/4"" (19mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
32050678-4721-46de-a787-391ca8adb989,Yale Cordage,"Yalex 3/8"" (10mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
06d3a8d8-d2ca-4249-ac7e-4034af573ec0,Yale Cordage,"Yalex 5/8"" (16mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
26de37f5-c5a1-43ad-ada6-274184fdc3f6,Yale Cordage,"Yalex 7/8"" (22mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
8c672fa0-edd3-478d-b4e0-4febc80bfe59,Yale Cordage,"Yalex 7/16"" (11mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
d050aaa6-4f95-415e-93d4-71d3c8c5728b,Yale Cordage,"Yalex 9/16"" (14mm)",https://www.yalecordage.com/splicing-instructions/rope-selection-and-inspection-guide/,"Yale heeft geen handleiding per touw; dit is hun algemene keuze- en inspectiegids, dezelfde die bij de overige Yale-touwen staat."
